architecture,model,dataset,chunk_size_kb,burst_length_s,result_ms,chunk_size_tokens,burst_enabled,burst_interval_s,chunks_produced,chunks_processed,chunks_persisted,total_duration_ms,throughput_chunks_per_s,throughput_tokens_per_s,success_rate,status,error_message
architecture3,Qwen/Qwen2.5-1.5B-Instruct,arxiv,10.0,15,533.0560851097107,2560,True,2,100,100,100,53305.60851097107,1.875975207738573,407.9870881789849,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,arxiv,10.0,30,537.9167056083679,2560,True,2,100,100,100,53791.67056083679,1.859023877812141,404.30051294658443,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,arxiv,10.0,45,537.9979991912842,2560,True,2,100,100,100,53799.79991912842,1.8587429720987714,404.23942157204084,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,arxiv,10.0,60,537.8856015205383,2560,True,2,100,100,100,53788.56015205383,1.8591313788157176,404.32389226484224,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,arxiv,20.0,,533.4262847900391,5120,False,,100,100,100,53342.628479003906,1.8746732744780437,407.70394373348495,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,arxiv,20.0,1,555.8907636782018,5120,True,2,82,82,82,45583.04262161255,1.7989145805971467,386.7227588630061,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,arxiv,20.0,5,517.930634021759,5120,True,2,100,100,100,51793.0634021759,1.9307604808677692,419.9017893791224,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,arxiv,20.0,10,537.929003238678,5120,True,2,100,100,100,53792.9003238678,1.8589813785450457,404.29127020597656,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,arxiv,20.0,15,532.9653668403625,5120,True,2,100,100,100,53296.536684036255,1.8762945253430077,408.0565333715973,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,arxiv,20.0,30,537.9832029342651,5120,True,2,100,100,100,53798.320293426514,1.8587940934694713,404.2505394477406,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,arxiv,20.0,45,537.852623462677,5120,True,2,100,100,100,53785.2623462677,1.8592453701574119,404.34868310183396,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,arxiv,20.0,60,537.9614472389221,5120,True,2,100,100,100,53796.14472389221,1.8588692649491572,404.26688774114274,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,arxiv,40.0,,533.4458136558533,10240,False,,100,100,100,53344.58136558533,1.8746046447468028,407.68901813953465,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,arxiv,40.0,1,555.9006725869527,10240,True,2,82,82,82,45583.85515213013,1.7988825150118561,386.7158655442561,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,arxiv,40.0,5,517.9290699958801,10240,True,2,100,100,100,51792.90699958801,1.9307663113174058,419.9030573853094,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,arxiv,40.0,10,537.9844927787781,10240,True,2,100,100,100,53798.44927787781,1.8587896369184103,404.24957023701586,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,arxiv,40.0,15,537.9457807540894,10240,True,2,100,100,100,53794.578075408936,1.8589234004181716,404.27866112294396,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,arxiv,40.0,30,532.9766821861267,10240,True,2,100,100,100,53297.66821861267,1.8762546907273119,408.0478701393758,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,arxiv,40.0,45,538.0008220672607,10240,True,2,100,100,100,53800.082206726074,1.8587332193239292,404.23730053856815,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,arxiv,40.0,60,538.0242419242859,10240,True,2,100,100,100,53802.42419242859,1.858652309835374,404.21970434299715,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,arxiv,80.0,,538.47736120224,20480,False,,100,100,100,53847.736120224,1.8570882864366558,403.87956053424386,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,arxiv,80.0,1,555.9376245591699,20480,True,2,82,82,82,45586.88521385193,1.798762947179459,386.69016137657934,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,arxiv,80.0,5,512.8401613235474,20480,True,2,100,100,100,51284.016132354736,1.9499252894297154,424.0697519451745,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,arxiv,80.0,10,538.0117034912109,20480,True,2,100,100,100,53801.170349121094,1.8586956259704046,404.22912473604356,1.0,success,
architecture3,Qwen/Qwen2.5-1.5B-Instruct,arxiv,80.0,15,537.9247736930847,20480,True,2,100,100,100,53792.47736930847,1.8589959951733963,404.2944490303102,1.0,success,
