architecture,model,dataset,chunk_size_kb,burst_length_s,result_ms,chunk_size_tokens,burst_enabled,burst_interval_s,chunks_produced,chunks_processed,chunks_persisted,total_duration_ms,throughput_chunks_per_s,throughput_tokens_per_s,success_rate,status,error_message
architecture3,Qwen/Qwen2.5-3B-Instruct,arxiv,20.0,10,537.9463624954224,5120,True,2,100,100,100,53794.636249542236,1.8589213901572008,404.278223931388,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,arxiv,20.0,15,532.9322457313538,5120,True,2,100,100,100,53293.224573135376,1.8764111348294934,408.08189360271825,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,arxiv,20.0,30,537.9865884780884,5120,True,2,100,100,100,53798.65884780884,1.8587823960982048,404.2479955034376,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,arxiv,20.0,45,537.9246044158936,5120,True,2,100,100,100,53792.460441589355,1.8589965801728885,404.2945762559998,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,arxiv,20.0,60,538.0067992210388,5120,True,2,100,100,100,53800.67992210388,1.8587125691494326,404.2328095386186,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,arxiv,40.0,,533.4755682945251,10240,False,,100,100,100,53347.556829452515,1.8745000885362244,407.66627925485807,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,arxiv,40.0,1,555.9169490162919,10240,True,2,82,82,82,45585.18981933594,1.7988298463817725,386.70454307338883,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,arxiv,40.0,5,517.8595662117004,10240,True,2,100,100,100,51785.956621170044,1.9310254463682168,419.9594140761598,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,arxiv,40.0,10,537.9722809791565,10240,True,2,100,100,100,53797.22809791565,1.8588318308517917,404.25874657364767,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,arxiv,40.0,15,537.9146122932434,10240,True,2,100,100,100,53791.46122932434,1.8590311122741008,404.30208629737143,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,arxiv,40.0,30,532.8495979309082,10240,True,2,100,100,100,53284.95979309082,1.8767021761545266,408.14518927008646,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,arxiv,40.0,45,537.8360462188721,10240,True,2,100,100,100,53783.60462188721,1.859302676029733,404.3611459829463,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,arxiv,40.0,60,537.8902077674866,10240,True,2,100,100,100,53789.02077674866,1.8591154580606704,404.3204298190346,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,arxiv,80.0,,538.4606051445007,20480,False,,100,100,100,53846.06051445007,1.8571460761398524,403.89212863889514,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,arxiv,80.0,1,555.8542129470081,20480,True,2,82,82,82,45580.04546165466,1.7990328699646543,386.7481881919137,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,arxiv,80.0,5,512.7960705757141,20480,True,2,100,100,100,51279.60705757141,1.9500929460658776,424.10621391040706,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,arxiv,80.0,10,537.966320514679,20480,True,2,100,100,100,53796.632051467896,1.8588524260092858,404.26322560849945,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,arxiv,80.0,15,537.9478764533997,20480,True,2,100,100,100,53794.787645339966,1.858916158555793,404.27708616271383,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,arxiv,80.0,30,537.9669761657715,20480,True,2,100,100,100,53796.69761657715,1.858850160519622,404.2627329098074,1.0,success,
architecture3,Qwen/Qwen2.5-3B-Instruct,arxiv,80.0,45,532.8937101364136,20480,True,2,100,100,100,53289.37101364136,1.8765468253397353,408.1114035748856,1.0,success,
